DATE,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2015-04-13,103.4967,41087.0953,172.6617,98.1865,103.7617
2015-04-10,103.3315,864032.9646,239.8800,98.1247,103.6531
2015-04-09,103.1526,504448.2084,238.8068,98.0575,103.5537
2015-04-08,103.0197,447626.3078,233.5411,97.9989,103.4717
2015-04-07,102.9166,1111915.1754,224.8371,97.9384,103.3895
2015-04-06,102.8611,1800671.9264,212.8529,97.8735,103.3119
2015-04-02,102.8462,1660886.1120,184.4393,97.8236,103.2373
2015-04-01,102.8610,1819673.9430,165.6544,97.7676,103.1367
2015-03-31,102.8808,2067529.3945,136.7911,97.7041,103.0324
2015-03-30,102.9013,1879555.5336,119.5465,97.6380,102.9428
2015-03-27,102.9893,1033696.8793,92.7292,97.5766,102.8635
2015-03-26,103.0946,244577.6398,77.7270,97.5308,102.7653
2015-03-25,103.1852,312565.9039,58.9694,97.4920,102.6136
2015-03-24,103.1890,1472547.2108,42.7307,97.4221,102.4300
2015-03-23,103.1811,2075957.0523,20.7772,97.3546,102.3088
2015-03-20,103.1437,2366565.2689,-5.2645,97.2735,102.2728
2015-03-19,103.1231,1040410.3367,-22.4634,97.2085,102.3561
2015-03-18,103.1265,758226.4209,-38.0153,97.1472,102.5226
2015-03-17,103.1549,-131136.0778,-43.5612,97.0984,102.7539
2015-03-16,103.1733,-604391.4523,301.3935,97.0486,103.0159
2015-03-13,103.1995,-1476602.0747,295.3912,97.0036,103.2986
2015-03-12,103.1922,-1707834.4351,279.8114,96.9494,103.5813
2015-03-11,103.1903,-2277326.2854,264.0005,96.9086,103.8570
2015-03-10,103.1541,-1407592.3154,249.8648,96.8646,104.0778
2015-03-09,103.1235,-587353.7359,238.4905,96.8113,104.2397
2015-03-06,103.0994,-787680.4893,229.9099,96.7573,104.3488
2015-03-05,103.1020,-98132.8887,225.9685,96.7013,104.3975
2015-03-04,103.0966,575502.3239,225.0215,96.6304,104.3937
2015-03-03,103.0338,853150.2259,219.2187,96.5523,104.3665
2015-03-02,103.0651,663301.3870,214.2159,96.4783,104.3139
2015-02-27,103.1189,245122.3505,208.5990,96.4168,104.2028
2015-02-26,103.0508,1531665.6648,203.5311,96.3468,104.0000
2015-02-25,102.8978,2211024.4217,199.3755,96.2675,103.7264
2015-02-24,102.6521,2567941.4758,195.0225,96.1884,103.4021
2015-02-23,102.2886,2625256.8755,194.9145,96.1112,103.0317
2015-02-20,101.8921,3096725.3248,195.7928,96.0184,102.6314
2015-02-19,101.5824,2254264.7300,190.6415,95.9318,102.2457
2015-02-18,101.3426,2231953.0690,180.6977,95.8475,101.8727
2015-02-17,101.1548,2294865.8273,155.7117,95.7629,101.5226
2015-02-13,100.9793,2394459.1150,139.9446,95.6790,101.2100
2015-02-12,100.7483,1928242.7678,124.9515,95.6025,100.9399
2015-02-11,100.4791,1713764.5576,131.0519,95.5312,100.7020
2015-02-10,100.2505,1719548.7012,244.1128,95.4639,100.4920
2015-02-09,100.0061,1638213.4025,255.9165,95.3979,100.3101
2015-02-06,99.8321,1947026.5790,245.9490,95.3368,100.1618
2015-02-05,99.6667,2413574.3471,221.6152,95.2670,100.0495
2015-02-04,99.6195,1963958.3480,204.3192,95.2091,99.9877
2015-02-03,99.6087,2035223.3852,183.9184,95.1517,99.9429
2015-02-02,99.5998,1036145.7054,163.4954,95.1027,99.8965
2015-01-30,99.5909,386290.3636,143.0471,95.0677,99.8094
2015-01-29,99.5597,1293638.2710,123.7829,95.0253,99.6521
2015-01-28,99.5389,670946.8155,103.2505,94.9796,99.4552
2015-01-27,99.4982,2099497.4941,81.4675,94.9135,99.2591
2015-01-26,99.4832,2289327.2465,60.4512,94.8537,99.1326
2015-01-23,99.4808,2282148.9638,42.0228,94.7773,99.0932
2015-01-22,99.5492,1820057.3377,31.7712,94.7144,99.1824
2015-01-21,99.6771,1061949.9972,27.0467,94.6635,99.3616
2015-01-20,99.8937,296607.9519,26.1668,94.6250,99.5901
2015-01-16,100.0991,-436615.5273,22.4362,94.5780,99.8319
2015-01-15,100.2619,-1693032.0618,16.1732,94.5548,100.0784
2015-01-14,100.2913,-1044317.4401,0.3790,94.5073,100.2754
2015-01-13,100.2308,-1922246.6401,-21.7381,94.4752,100.4571
2015-01-12,100.0149,-2247499.4382,290.3331,94.4281,100.5873
2015-01-09,99.8329,-2459552.3964,269.1778,94.3799,100.6944
2015-01-08,99.6764,-2139092.2698,250.2790,94.3162,100.7782
2015-01-07,99.5742,-2702063.0512,231.2646,94.2624,100.8476
2015-01-06,99.5064,-2170569.7354,202.4268,94.2139,100.8508
2015-01-05,99.4467,-1493798.1430,174.9833,94.1726,100.7503
2015-01-02,99.3681,-918859.1076,157.9517,94.1147,100.5275
2014-12-31,99.2464,-938466.2743,139.2021,94.0533,100.2190
2014-12-30,99.0986,-295316.1232,125.6781,93.9834,99.8428
2014-12-29,98.9469,72044.1412,107.3856,93.9105,99.4334
2014-12-26,98.7605,201678.3168,89.5138,93.8346,99.0230
2014-12-24,98.5165,708817.0948,58.1168,93.7517,98.6541
2014-12-23,98.2562,1021057.3070,-29.2270,93.6649,98.3784
2014-12-22,98.0522,1107112.8989,294.0960,93.5847,98.2302
2014-12-19,97.8944,1127849.7016,267.3344,93.5101,98.2134
2014-12-18,97.8351,264221.8782,261.8474,93.4378,98.3219
2014-12-17,97.8199,-1555516.6160,247.3032,93.3821,98.5293
2014-12-16,97.8362,-2813778.9093,236.8504,93.3516,98.7598
2014-12-15,97.8174,-2017350.1742,214.5446,93.3257,98.9309
2014-12-12,97.7768,-1171822.1060,200.1731,93.2883,99.0216
2014-12-11,97.6973,-268535.3759,185.2302,93.2498,99.0459
2014-12-10,97.5837,249951.6962,176.8805,93.2049,99.0029
2014-12-09,97.4107,924979.5481,171.2232,93.1444,98.9108
2014-12-08,97.2423,712956.7731,168.2921,93.1005,98.7937
2014-12-05,97.0185,1247880.8575,178.3753,93.0372,98.6307
2014-12-04,96.8269,1420865.7292,186.1247,92.9707,98.4745
2014-12-03,96.6387,1293056.8775,193.8647,92.9012,98.3343
2014-12-02,96.4493,568369.3222,200.5853,92.8483,98.2031
2014-12-01,96.2478,570064.1676,208.0990,92.8016,98.0410
2014-11-28,96.0183,1758542.1967,215.7741,92.7430,97.8518
2014-11-26,95.7728,2144671.6457,223.1718,92.6773,97.6815
2014-11-25,95.5625,2171148.8356,225.4946,92.6120,97.5577
2014-11-24,95.3160,2092978.1139,227.5518,92.5550,97.4823
2014-11-21,95.1021,2255363.7710,227.2763,92.4945,97.4410
2014-11-20,94.8368,1678073.6208,226.2405,92.4415,97.4302
2014-11-19,94.5943,1319060.5156,224.0055,92.4042,97.4114
2014-11-18,94.2127,1106115.0598,222.2494,92.3621,97.3388
2014-11-17,93.9245,999661.5323,220.2834,92.3228,97.2093
2014-11-14,93.5168,1014541.1508,216.0134,92.2839,97.0074
2014-11-13,93.1629,1510011.0878,210.0494,92.2348,96.7319
2014-11-12,92.8783,1940353.8047,208.0886,92.1863,96.3989
2014-11-11,92.5277,1815825.0912,199.8081,92.1441,95.9986
2014-11-10,92.2143,1952951.4156,190.6137,92.0930,95.5204
2014-11-07,91.9457,1430982.5305,174.1132,92.0448,94.9838
2014-11-06,91.7540,942928.9526,163.1620,91.9978,94.3850
2014-11-05,91.6114,470902.3690,144.9302,91.9484,93.7286
2014-11-04,91.5198,106682.7862,125.9899,91.9042,93.0260
2014-11-03,91.4778,699061.5986,106.7054,91.8659,92.2779
2014-10-31,91.4395,1650004.6261,87.3883,91.8216,91.4997
2014-10-30,91.4047,2552446.3319,69.3559,91.7700,90.7364
2014-10-29,91.3694,2439504.3715,57.3542,91.7434,90.0205
2014-10-28,91.3073,2584299.7118,48.6192,91.7081,89.3382
2014-10-27,91.3028,2349168.0886,39.7894,91.6809,88.7500
2014-10-24,91.3292,2850521.7499,28.6466,91.6555,88.2863
2014-10-23,91.2662,2733159.6443,17.5484,91.6365,87.9917
2014-10-22,91.1125,3531779.6168,9.5909,91.6248,87.9004
2014-10-21,90.9427,4799418.1026,3.3730,91.6052,88.0412
2014-10-20,90.9236,2837124.3949,-3.4078,91.6154,88.4353
2014-10-17,91.0965,850626.4396,-7.0803,91.6382,89.0073
2014-10-16,91.3888,-784667.4389,-7.5207,91.6629,89.6998
2014-10-15,91.8324,-3155252.8591,-1.3427,91.7430,90.4321
2014-10-14,92.2945,-4727937.7690,6.6324,91.8094,91.0463
2014-10-13,92.7771,-4021031.0778,17.0372,91.8681,91.5515
2014-10-10,93.1403,-2413905.9017,17.7599,91.9069,91.9612
2014-10-09,93.4173,-940682.5989,12.0689,91.9308,92.3206
2014-10-08,93.6541,-714306.9256,-4.0194,91.9363,92.6640
2014-10-07,93.8865,-1552020.8731,-18.6213,91.9571,93.0117
2014-10-06,94.0815,-734865.9884,-28.7076,91.9650,93.3271
2014-10-03,94.2939,-464597.1123,-38.5202,91.9639,93.6355
2014-10-02,94.4822,-562282.9909,-43.7211,91.9645,93.9435
2014-10-01,94.6522,-346442.7702,312.1098,91.9683,94.2324
2014-09-30,94.8014,352778.2137,-44.8640,91.9604,94.4902
2014-09-29,94.9463,125173.7342,-15.8702,91.9456,94.7312
2014-09-26,95.0900,-743756.0457,31.6723,91.9407,94.9440
2014-09-25,95.1832,-1296044.9927,44.6324,91.9357,95.0868
2014-09-24,95.2307,-666168.2789,30.9894,91.9196,95.1527
2014-09-23,95.2339,-539329.5477,3.9255,91.9056,95.1598
2014-09-22,95.1975,825469.3586,-23.3744,91.8809,95.1154
2014-09-19,95.1363,1718545.8035,308.0593,91.8411,95.0666
2014-09-18,95.0715,2068698.0097,299.8456,91.7918,95.0660
2014-09-17,95.0155,1432259.4003,282.4666,91.7493,95.1351
2014-09-16,94.9909,1065144.8605,277.0349,91.7149,95.2502
2014-09-15,94.9434,382410.8724,263.5903,91.6870,95.3810
2014-09-12,94.8919,-123907.3689,257.8241,91.6605,95.5024
2014-09-11,94.7743,58711.3139,247.0042,91.6292,95.6028
2014-09-10,94.6351,-336240.3669,238.5397,91.6040,95.6763
2014-09-09,94.4907,-930364.9823,230.8391,91.5785,95.6992
2014-09-08,94.3507,-462225.7455,223.7504,91.5435,95.6711
2014-09-05,94.2481,-480854.5212,220.9057,91.5031,95.6102
2014-09-04,94.1098,-723386.5823,212.2036,91.4679,95.5191
2014-09-03,94.0003,-116299.4877,208.9677,91.4274,95.3840
2014-09-02,93.8733,-11967.2592,198.1901,91.3826,95.2132
2014-08-29,93.7728,-192962.7429,186.1472,91.3442,95.0057
2014-08-28,93.7327,-325173.0721,171.4912,91.3038,94.7435
2014-08-27,93.7387,-502271.5726,155.0308,91.2650,94.4308
2014-08-26,93.7686,-298118.6687,138.0792,91.2197,94.0743
2014-08-25,93.8408,217294.3997,110.2338,91.1726,93.7021
2014-08-22,93.9035,465657.9703,93.3750,91.1234,93.3351
2014-08-21,93.9873,449790.5360,77.5767,91.0768,92.9953
2014-08-20,94.0601,275597.5412,62.5905,91.0272,92.6991
2014-08-19,94.1287,-196566.3639,48.0070,90.9867,92.4700
2014-08-18,94.1946,101301.2366,33.4568,90.9455,92.3122
2014-08-15,94.2651,-667049.5331,19.1961,90.9083,92.2510
2014-08-14,94.3514,-956112.2867,-0.3790,90.8722,92.3020
2014-08-13,94.3966,-1072032.9192,-14.4991,90.8358,92.4838
2014-08-12,94.4556,-1908824.4834,-21.7271,90.8111,92.8024
2014-08-11,94.5350,-2009781.3613,-35.1793,90.7908,93.2331
2014-08-08,94.6430,-2276040.6996,311.3762,90.7685,93.7584
2014-08-07,94.8150,-3614079.7350,298.3447,90.7651,94.3488
2014-08-06,94.9894,-3998144.0559,283.8339,90.7628,94.9282
2014-08-05,95.1732,-4289707.2698,273.0007,90.7669,95.4543
2014-08-04,95.3291,-4304099.9360,260.7051,90.7659,95.8821
2014-08-01,95.4348,-4152492.2797,240.5120,90.7448,96.2011
2014-07-31,95.5290,-3949845.4220,224.6550,90.7346,96.4191
2014-07-30,95.5414,-2841719.3167,206.6662,90.7086,96.4964
2014-07-29,95.5056,-2696973.4332,194.7865,90.6670,96.4615
2014-07-28,95.4482,-1785114.9030,185.2423,90.6222,96.3393
2014-07-25,95.3286,-1580962.9617,179.0660,90.5696,96.1339
2014-07-24,95.1936,-761972.6802,173.0207,90.5166,95.8642
2014-07-23,94.9780,349347.3499,174.5741,90.4552,95.5467
2014-07-22,94.7494,1631123.1641,176.9506,90.3815,95.2243
2014-07-21,94.5028,1977078.5467,184.5774,90.3053,94.9408
2014-07-18,94.3332,1297904.3188,184.9275,90.2407,94.7051
2014-07-17,94.2020,1489674.3466,169.3636,90.1795,94.4971
2014-07-16,94.1337,3147881.2197,155.8217,90.1268,94.3154
2014-07-15,94.0536,3613758.4031,133.5321,90.0630,94.1589
2014-07-14,93.9965,3215098.6175,118.4979,90.0075,94.0563
2014-07-11,93.9714,2499119.5744,99.8008,89.9533,93.9902
2014-07-10,94.0029,1863302.8162,74.9060,89.9101,93.9498
2014-07-09,94.0773,1517379.9914,60.6886,89.8739,93.9084
2014-07-08,94.1131,1611865.6516,46.9145,89.8260,93.8644
2014-07-07,94.1292,1908889.2335,31.1945,89.7807,93.8526
2014-07-03,94.1121,2330836.5047,11.0985,89.7308,93.8791
2014-07-02,94.0701,2614362.4630,-12.1760,89.6798,93.9601
2014-07-01,94.0238,2471232.5152,-33.3099,89.6337,94.0920
2014-06-30,93.9789,1544285.4173,295.3921,89.5968,94.2486
2014-06-27,93.9288,1451218.5435,277.3497,89.5606,94.3950
2014-06-26,93.8695,1137492.5303,252.5419,89.5301,94.5127
2014-06-25,93.8139,1386767.5502,240.3712,89.4909,94.5811
2014-06-24,93.7466,1732861.7639,231.3247,89.4586,94.6084
2014-06-23,93.6783,2858103.2769,228.8301,89.4112,94.5851
2014-06-20,93.5874,3072156.3047,222.5241,89.3588,94.5479
2014-06-19,93.5440,2423875.4135,219.1557,89.3045,94.5051
2014-06-18,93.5273,1672281.4002,214.2768,89.2527,94.4508
2014-06-17,93.5371,976463.3861,208.2053,89.2026,94.3655
2014-06-16,93.5495,758354.4722,201.3951,89.1582,94.2285
2014-06-13,93.5404,974807.4464,195.0237,89.1133,94.0174
2014-06-12,93.4035,1545879.0749,188.2619,89.0670,93.7335
2014-06-11,93.1631,2379541.5948,185.7118,89.0086,93.3952
2014-06-10,92.9100,2524448.6037,184.3309,88.9490,93.0459
2014-06-09,92.5807,2903805.8170,187.7576,88.8823,92.7117
2014-06-06,92.3048,3361533.2678,187.7088,88.8163,92.4275
2014-06-05,92.1052,3807240.6524,180.9201,88.7521,92.2054
2014-06-04,92.0225,3383404.6191,161.8445,88.6991,92.0450
2014-06-03,92.0467,2904515.6566,132.2663,88.6535,91.9264
2014-06-02,92.1179,2414744.7645,102.7168,88.6076,91.8445
2014-05-30,92.1751,2010414.5163,76.0902,88.5602,91.8116
2014-05-29,92.2006,1378738.2656,49.5798,88.5195,91.8358
2014-05-28,92.2167,1087377.9568,23.1433,88.4787,91.9083
2014-05-27,92.2406,1227775.6965,-2.1742,88.4403,92.0312
2014-05-23,92.2742,954050.3278,-27.1679,88.3998,92.1966
2014-05-22,92.3618,413567.8222,309.8069,88.3709,92.3918
2014-05-21,92.4538,30883.4664,284.1899,88.3407,92.5754
2014-05-20,92.5662,-480349.5040,252.8605,88.3158,92.7294
2014-05-19,92.6718,-418752.4306,211.9016,88.2863,92.8264
2014-05-16,92.7418,-1433597.9334,170.4729,88.2588,92.8608
2014-05-15,92.7697,-1603344.0660,136.5243,88.2306,92.8233
2014-05-14,92.7433,44101.1059,109.3178,88.1880,92.7329
2014-05-13,92.6968,951348.5918,91.0117,88.1266,92.6483
2014-05-12,92.7073,1162431.0420,62.1828,88.0623,92.6233
2014-05-09,92.7757,386879.3924,42.3391,88.0104,92.6590
2014-05-08,92.8275,138081.2042,20.9059,87.9624,92.7221
2014-05-07,92.9078,139390.6149,4.4268,87.9147,92.7971
2014-05-06,92.9858,-356211.8136,-12.6855,87.8742,92.8709
2014-05-05,93.0020,338040.5850,-40.4989,87.8286,92.9216
2014-05-02,92.9459,1213.3555,286.1092,87.7847,92.9503
2014-05-01,92.8402,369515.9969,258.8869,87.7398,92.9454
2014-04-30,92.7486,701771.4239,235.3091,87.6884,92.9055
2014-04-29,92.6988,262136.1383,193.6637,87.6422,92.8360
2014-04-28,92.6916,441245.9998,166.4738,87.5915,92.7263
2014-04-25,92.7157,889858.3303,136.9551,87.5383,92.5941
2014-04-24,92.7331,1967062.6639,108.3810,87.4767,92.4617
2014-04-23,92.7625,2512881.5540,80.5001,87.4053,92.3642
2014-04-22,92.7600,1921273.5915,39.4740,87.3506,92.3220
2014-04-21,92.6563,2213427.8236,3.3105,87.2911,92.3092
2014-04-17,92.5224,1782101.3059,-34.0832,87.2287,92.3469
2014-04-16,92.4438,1196640.4169,284.4874,87.1643,92.4422
2014-04-15,92.5460,-429293.8903,258.1821,87.1103,92.5808
2014-04-14,92.6858,-1701917.4613,223.7745,87.0702,92.7110
2014-04-11,92.8331,-1840638.6755,162.9583,87.0287,92.7826
2014-04-10,92.9088,-1174166.6925,144.5821,86.9943,92.7844
2014-04-09,92.9264,-747856.6152,119.4700,86.9316,92.7144
2014-04-08,92.9564,-1513574.9561,95.0858,86.8787,92.6351
2014-04-07,92.9314,-1096554.2438,60.3862,86.8124,92.5417
2014-04-04,92.9109,-309883.5319,35.3456,86.7471,92.4808
2014-04-03,92.9232,251052.3264,14.4203,86.6683,92.4761
2014-04-02,92.9819,-910375.9856,-0.0183,86.5932,92.5687
2014-04-01,93.1361,-2022965.6808,-0.9168,86.5242,92.7496
2014-03-31,93.3442,-3374983.6732,7.9384,86.4572,92.9955
2014-03-28,93.5885,-4652119.4310,24.3077,86.4047,93.2739
2014-03-27,93.8049,-4702491.1136,31.1036,86.3633,93.5252
2014-03-26,93.9475,-4216572.3337,13.3218,86.3169,93.7150
2014-03-25,93.9667,-3551093.9748,-5.3522,86.2508,93.8608
2014-03-24,94.0039,-3622947.5198,-33.0915,86.1868,94.0029
2014-03-21,94.0122,-2702769.0171,307.5327,86.1138,94.1397
2014-03-20,94.0205,-1499904.1182,287.8519,86.0336,94.2908
2014-03-19,94.0535,-1836136.0141,267.3392,85.9644,94.4576
2014-03-18,94.0710,-2208712.8923,239.6432,85.8853,94.6098
2014-03-17,94.1217,-3088736.2577,213.1385,85.8062,94.7525
2014-03-14,94.1892,-3542811.9825,181.5217,85.7385,94.8585
2014-03-13,94.2181,-2949800.3506,157.5381,85.6691,94.8878
2014-03-12,94.1887,-2845939.0614,142.9195,85.5815,94.8451
2014-03-11,94.1434,-4057416.2860,129.6360,85.5038,94.7623
2014-03-10,94.0030,-4089585.7900,132.5245,85.4066,94.6314
2014-03-07,93.8156,-4639084.7447,228.3089,85.3092,94.5035
2014-03-06,93.5596,-3880737.8403,256.1328,85.2065,94.3885
2014-03-05,93.2860,-2502732.0509,252.6764,85.1071,94.3015
2014-03-04,93.0308,-1125089.9435,245.0031,85.0033,94.2371
2014-03-03,92.8331,-280259.4471,234.6717,84.9058,94.1926
2014-02-28,92.6918,-730489.2999,222.3382,84.8269,94.1322
2014-02-27,92.4937,-913504.2067,212.2088,84.7312,94.0141
2014-02-26,92.2809,-1447494.9443,202.1094,84.6415,93.8639
2014-02-25,92.0351,-1219626.4662,193.1361,84.5515,93.6593
2014-02-24,91.7874,-1018762.5957,181.3383,84.4598,93.3965
2014-02-21,91.5938,222649.3712,171.9900,84.3598,93.0811
2014-02-20,91.4184,937694.7236,161.4062,84.2640,92.7265
2014-02-19,91.2281,1482723.0437,151.0367,84.1734,92.3230
2014-02-18,90.9983,2983297.1954,139.7165,84.0744,91.8761
2014-02-14,90.7702,3026259.6338,132.4969,83.9700,91.4278
2014-02-13,90.5799,2694180.1129,126.7424,83.8637,91.0135
2014-02-12,90.4270,2374599.4667,120.9609,83.7666,90.6583
2014-02-11,90.2763,2695146.3972,116.7084,83.6576,90.3745
2014-02-10,90.1922,2478288.7684,111.0298,83.5622,90.2026
2014-02-07,90.1489,2591739.2830,101.8194,83.4658,90.1239
2014-02-06,90.1619,1113489.5376,73.9113,83.3828,90.1324
2014-02-05,90.2149,49681.3740,73.5518,83.3168,90.1789
2014-02-04,90.2656,-981941.3280,67.9458,83.2574,90.2121
2014-02-03,90.3065,-1623676.5269,59.7352,83.1998,90.2172
2014-01-31,90.3201,-589396.7254,46.2561,83.1187,90.2097
2014-01-30,90.3496,-1045431.8778,36.9159,83.0431,90.2430
2014-01-29,90.3755,-1851602.9029,27.0104,82.9659,90.3027
2014-01-28,90.4005,-1550194.8128,15.1912,82.8990,90.3814
2014-01-27,90.4065,-1239826.1897,-4.1992,82.8246,90.4527
2014-01-24,90.4047,-1138252.6245,-28.4744,82.7599,90.5207
2014-01-23,90.3539,481881.9356,-33.2660,82.6913,90.5635
2014-01-22,90.2349,554749.6414,297.4252,82.6139,90.5973
2014-01-21,90.0870,-147050.3887,277.3756,82.5301,90.6472
2014-01-17,89.9330,-363009.9229,262.5972,82.4485,90.7226
2014-01-16,89.7953,-315338.1798,249.6749,82.3700,90.8074
2014-01-15,89.6540,-666408.8945,237.9975,82.2943,90.8798
2014-01-14,89.5139,-1131386.1864,226.9471,82.2182,90.9182
2014-01-13,89.3805,-1810653.1918,215.8118,82.1470,90.9061
2014-01-10,89.2398,-1141508.9742,204.2960,82.0689,90.8267
2014-01-09,89.0719,-886179.1394,193.5097,81.9821,90.6931
2014-01-08,88.8989,-620444.1790,178.9387,81.8921,90.5185
2014-01-07,88.7413,-721522.7588,166.0155,81.8095,90.2970
2014-01-06,88.6464,-434182.5125,154.7857,81.7210,90.0113
2014-01-03,88.5614,346421.2681,137.6578,81.6278,89.6770
2014-01-02,88.4743,762532.2434,121.1281,81.5382,89.3067
2013-12-31,88.3626,1155003.3367,109.0397,81.4431,88.9060
2013-12-30,88.2316,1173186.7764,95.3925,81.3479,88.5053
2013-12-27,88.1013,1571113.7591,74.9688,81.2471,88.1307
2013-12-26,87.9937,1795545.3771,57.9505,81.1453,87.8191
2013-12-24,87.9026,1439412.4890,39.4302,81.0500,87.5910
2013-12-23,87.8298,1333843.9140,21.1327,80.9600,87.4484
2013-12-20,87.7867,1208797.7475,5.4547,80.8687,87.3951
2013-12-19,87.7900,361091.2791,-5.1537,80.7883,87.4344
2013-12-18,87.8296,-738551.1319,-15.9604,80.7148,87.5362
2013-12-17,87.8863,-1697326.4035,-24.7471,80.6535,87.6737
2013-12-16,87.9178,-941466.8071,-38.3057,80.5836,87.8172
2013-12-13,87.9485,-1580802.2407,306.6392,80.5194,87.9726
2013-12-12,87.9745,-1737574.2725,289.5156,80.4583,88.1119
2013-12-11,88.0096,-1592918.8693,283.1461,80.4001,88.2181
2013-12-10,88.0035,-1002069.2747,275.8406,80.3256,88.2908
2013-12-09,87.9915,-1052668.5967,267.1561,80.2515,88.3636
2013-12-06,87.9608,-974452.2125,250.6146,80.1694,88.4331
2013-12-05,87.9441,-1473019.6873,234.9298,80.0895,88.5018
2013-12-04,87.9315,-1616828.1276,221.9310,80.0227,88.5391
2013-12-03,87.8489,-1748551.3977,212.9437,79.9539,88.5047
2013-12-02,87.7523,-1363500.5621,205.4113,79.8731,88.4068
2013-11-29,87.6327,-814717.8173,204.2857,79.7862,88.2775
2013-11-27,87.4727,-437085.4424,194.3881,79.6948,88.1368
2013-11-26,87.3631,-35829.7408,185.5927,79.6009,87.9998
2013-11-25,87.2724,497590.8055,167.2144,79.5095,87.8735
2013-11-22,87.2167,725984.2495,152.7360,79.4137,87.7546
2013-11-21,87.1610,202658.8657,131.1388,79.3282,87.6444
2013-11-20,87.0741,204152.2302,116.3080,79.2466,87.5175
2013-11-19,86.9301,1019742.7609,101.4782,79.1567,87.3764
2013-11-18,86.7472,1708839.0003,266.6286,79.0671,87.2507
2013-11-15,86.5962,2213069.6789,264.2002,78.9680,87.1550
2013-11-14,86.4963,1611284.7425,253.8793,78.8740,87.1135
2013-11-13,86.4174,711077.7330,242.7303,78.7843,87.1098
2013-11-12,86.3645,69747.5498,229.9417,78.7078,87.1226
2013-11-11,86.2659,554818.7577,220.4150,78.6217,87.1236
2013-11-08,86.1279,245463.8303,213.3945,78.5333,87.1267
2013-11-07,85.9413,-322930.3838,208.5809,78.4628,87.1150
2013-11-06,85.6598,450892.4785,213.5185,78.3793,87.0460
2013-11-05,85.4470,673163.5751,210.7690,78.2940,86.9406
2013-11-04,85.2162,822731.2947,207.5788,78.2156,86.7902
2013-11-01,84.9789,1695052.5191,203.5002,78.1269,86.5802
2013-10-31,84.7581,2809181.2151,197.7851,78.0396,86.3319
2013-10-30,84.5372,3963761.6530,186.6295,77.9506,86.0459
2013-10-29,84.3668,4836566.8006,179.6899,77.8540,85.7371
2013-10-28,84.2538,4784979.7865,170.9781,77.7605,85.4292
2013-10-25,84.1904,4798041.2570,153.1297,77.6657,85.1254
2013-10-24,84.1809,4235630.2667,130.3521,77.5694,84.8388
2013-10-23,84.2167,3864597.7992,106.4572,77.4757,84.5764
2013-10-22,84.2049,3112043.3364,91.9011,77.3883,84.3288
2013-10-21,84.1952,2679967.2414,77.3725,77.3117,84.0751
2013-10-18,84.1625,2571108.7643,62.0433,77.2383,83.7967
2013-10-17,84.0837,3134649.9126,44.4887,77.1527,83.5098
2013-10-16,83.9854,2642239.4057,25.2438,77.0695,83.2634
2013-10-15,83.8392,2830528.5151,-8.2941,76.9814,83.0820
2013-10-14,83.6569,3180825.0591,-31.9518,76.8927,83.0044
2013-10-11,83.4490,2304047.5193,308.1516,76.8040,83.0531
2013-10-10,83.2205,990078.8305,282.8785,76.7211,83.2324
2013-10-09,83.0432,31692.9237,262.5566,76.6592,83.5117
2013-10-08,82.9013,483951.1685,244.9715,76.6052,83.8286
2013-10-07,82.8335,1189215.5072,227.9149,76.5426,84.1546
2013-10-04,82.8160,369961.2139,216.6708,76.4931,84.4812
2013-10-03,82.7987,-118764.4299,206.0874,76.4408,84.7593
2013-10-02,82.7871,-156415.4583,200.7420,76.3783,84.9806
2013-10-01,82.7535,-1304815.7082,195.2349,76.3149,85.1461
2013-09-30,82.6926,-1770497.2729,184.6319,76.2461,85.2358
2013-09-27,82.6351,-2342337.6631,174.0301,76.1799,85.2356
2013-09-26,82.5821,-2708180.6458,158.6740,76.1054,85.1225
2013-09-25,82.5661,-2585724.8755,147.3942,76.0255,84.9001
2013-09-24,82.5647,-1779702.6008,130.8350,75.9416,84.5695
2013-09-23,82.5496,-1162769.7957,114.7676,75.8592,84.1345
2013-09-20,82.5239,313098.5822,98.7337,75.7647,83.6089
2013-09-19,82.4748,1818461.5990,87.1440,75.6552,83.0483
2013-09-18,82.4351,2402479.7290,70.6741,75.5414,82.5082
2013-09-17,82.3841,1985956.5515,58.2150,75.4416,82.0079
2013-09-16,82.3304,1885722.1207,45.1555,75.3436,81.5345
2013-09-13,82.2717,1735110.7512,27.0709,75.2450,81.1071
2013-09-12,82.2066,1783639.0471,19.0081,75.1564,80.7462
2013-09-11,82.1424,2662032.8712,16.2250,75.0662,80.4572
2013-09-10,82.0906,2697825.6835,14.0937,74.9740,80.2700
2013-09-09,82.0801,2211860.0357,8.4052,74.8931,80.2007
2013-09-06,82.0925,1986456.7795,3.4621,74.8229,80.2298
2013-09-05,82.1188,1656148.7021,3.7612,74.7549,80.3406
2013-09-04,82.1896,1160459.5488,0.3767,74.6928,80.5291
2013-09-03,82.2848,-100734.4559,-2.6516,74.6352,80.7792
2013-08-30,82.4030,-1349787.0795,-5.4837,74.5765,81.0774
2013-08-29,82.5498,-1405375.6847,-12.5441,74.5181,81.4142
2013-08-28,82.6956,-1896982.3252,-13.7642,74.4703,81.7670
